Date,Country,PageViews,UniqueVisitors,AvgSessionDuration
2011-02-15,United Kingdom,1797,1104,4.08
2011-02-15,United Kingdom,1444,763,2.12
2011-02-15,France,1670,736,1.86
2011-02-15,United Kingdom,2310,1692,1.9
2011-02-15,United Kingdom,2006,1079,3.54
2011-02-15,United Kingdom,1299,635,2.03
2011-02-15,Channel Islands,2115,1371,3.4
2011-02-15,EIRE,130,65,1.71
2011-02-15,EIRE,1376,1097,3.16
2011-02-15,United Kingdom,100,74,3.09
2011-02-15,United Kingdom,453,347,1.34
2011-02-15,United Kingdom,1407,685,2.91
2011-02-15,United Kingdom,2351,1300,1.47
2011-02-15,United Kingdom,1094,701,4.02
2011-02-15,United Kingdom,1588,1194,1.5
2011-02-15,United Kingdom,2051,1227,3.63
2011-02-15,United Kingdom,1467,897,3.72
2011-02-15,United Kingdom,1092,503,4.42
2011-02-15,United Kingdom,1516,1084,3.25
2011-02-15,United Kingdom,820,639,2.22
2011-02-15,United Kingdom,3053,2266,1.13
2011-02-15,United Kingdom,1748,1176,3.4
2011-02-16,United Kingdom,1863,882,1.05
2011-02-16,United Kingdom,1021,757,3.97
2011-02-16,United Kingdom,1281,564,1.32
2011-02-16,United Kingdom,1260,823,2.66
2011-02-16,United Kingdom,1090,485,2.9
2011-02-16,United Kingdom,1308,858,1.74
2011-02-16,United Kingdom,2111,1571,1.42
2011-02-16,Cyprus,1288,621,2.11
2011-02-16,United Kingdom,2428,1255,1.53
2011-02-16,United Kingdom,1575,737,2.51
2011-02-16,United Kingdom,1652,1008,3.79
2011-02-16,United Kingdom,1511,923,3.86
2011-02-16,United Kingdom,1804,823,1.77
2011-02-16,United Kingdom,1785,1367,2.77
2011-02-16,United Kingdom,1282,987,4.15
2011-02-16,United Kingdom,1175,609,3.38
2011-02-16,United Kingdom,1287,834,1.6
2011-02-16,United Kingdom,2461,1091,2.21
2011-02-16,United Kingdom,452,202,4.12
2011-02-16,United Kingdom,139,75,3.49
2011-02-16,United Kingdom,2562,1640,1.54
2011-02-16,France,670,360,2.96
2011-02-16,France,1040,700,1.91
2011-02-16,United Kingdom,1225,558,1.2
2011-02-16,United Kingdom,1958,980,1.9
2011-02-16,United Kingdom,1297,706,1.36
2011-02-16,United Kingdom,2294,1108,4.02
2011-02-16,United Kingdom,1440,830,1.38
2011-02-16,United Kingdom,1501,667,3.94
2011-02-16,United Kingdom,1412,828,2.1
2011-02-16,United Kingdom,1631,707,3.58
2011-02-16,United Kingdom,1850,1176,1.6
2011-02-16,United Kingdom,1552,670,4.22
2011-02-16,Norway,879,392,4.17
2011-02-16,Denmark,1640,1243,2.7
2011-02-16,United Kingdom,889,550,2.88
2011-02-16,United Kingdom,3090,2114,2.52
2011-02-16,United Kingdom,2143,1508,3.51
2011-02-16,United Kingdom,937,500,2.03
2011-02-16,United Kingdom,2217,1104,3.06
2011-02-16,United Kingdom,1709,895,3.98
2011-02-16,United Kingdom,1370,814,1.53
2011-02-16,United Kingdom,1999,1362,2.58
2011-02-16,United Kingdom,1404,788,3.37
2011-02-16,United Kingdom,2556,1370,4.39
2011-02-16,United Kingdom,2331,1023,2.58
2011-02-16,United Kingdom,2672,1319,3.42
2011-02-16,United Kingdom,1913,1476,1.71
2011-02-16,United Kingdom,2062,1220,3.14
2011-02-16,United Kingdom,3465,1958,3.77
2011-02-16,United Kingdom,436,287,3.58
2011-02-16,United Kingdom,2279,987,1.81
2011-02-16,United Kingdom,1394,966,2.42
2011-02-16,United Kingdom,1791,1158,2.51
2011-02-16,United Kingdom,694,419,3.68
2011-02-16,United Kingdom,2592,1819,1.58
2011-02-16,United Kingdom,1154,639,3.83
2011-02-16,United Kingdom,1128,869,3.64
2011-02-16,United Kingdom,1862,982,3.38
2011-02-16,United Kingdom,2181,1308,3.05
2011-02-16,United Kingdom,1729,903,1.42
2011-02-16,United Kingdom,3085,1383,1.49
2011-02-16,United Kingdom,352,187,3.0
2011-02-16,United Kingdom,1817,1117,3.27
2011-02-17,Belgium,993,625,1.85
2011-02-17,United Kingdom,1450,1014,1.64
2011-02-17,United Kingdom,745,398,3.62
2011-02-17,United Kingdom,100,50,2.74
2011-02-17,United Kingdom,1838,998,3.41
2011-02-17,United Kingdom,2308,1616,2.85
2011-02-17,United Kingdom,2016,1238,1.94
2011-02-17,France,612,298,4.23
2011-02-17,United Kingdom,1320,776,3.85
2011-02-17,United Kingdom,853,405,3.59
2011-02-17,Belgium,1188,650,4.46
2011-02-17,United Kingdom,677,330,3.81
2011-02-17,United Kingdom,1363,941,1.74
2011-02-17,United Kingdom,100,73,3.53
2011-02-17,United Kingdom,2050,984,2.73
2011-02-17,United Kingdom,1023,765,3.3
2011-02-17,EIRE,1374,784,4.13
2011-02-17,United Kingdom,2591,2069,4.34
2011-02-17,United Kingdom,368,268,4.39
2011-02-17,United Kingdom,602,457,4.26
2011-02-17,United Kingdom,1406,972,3.19
2011-02-17,United Kingdom,1140,783,1.18
2011-02-17,United Kingdom,2170,1263,3.02
2011-02-17,United Kingdom,2395,1068,3.7
2011-02-17,Germany,1290,809,3.54
2011-02-17,United Kingdom,100,54,4.3
2011-02-17,United Kingdom,1968,1013,3.13
2011-02-17,United Kingdom,1573,1195,4.32
2011-02-17,United Kingdom,1335,724,2.31
2011-02-17,United Kingdom,1162,726,4.32
2011-02-17,United Kingdom,1666,920,3.33
2011-02-17,United Kingdom,1575,1145,3.64
2011-02-17,United Kingdom,755,485,3.52
2011-02-17,United Kingdom,2509,1005,2.41
2011-02-17,United Kingdom,1542,1152,2.99
2011-02-17,United Kingdom,1560,1078,3.66
2011-02-17,United Kingdom,1656,762,2.96
2011-02-17,Germany,2021,1526,1.97
2011-02-17,United Kingdom,2759,1791,4.42
2011-02-17,United Kingdom,728,356,2.5
2011-02-17,United Kingdom,1430,727,1.66
2011-02-17,United Kingdom,2014,1249,4.23
2011-02-17,United Kingdom,1940,1424,2.26
2011-02-17,United Kingdom,603,290,3.49
2011-02-17,United Kingdom,746,549,2.36
2011-02-17,United Kingdom,489,252,2.35
2011-02-17,United Kingdom,100,44,2.37
2011-02-17,United Kingdom,1184,864,2.8
2011-02-17,United Kingdom,2658,1596,2.93
2011-02-17,United Kingdom,2687,1552,1.28
2011-02-17,United Kingdom,2330,1655,2.61
2011-02-17,United Kingdom,1525,641,1.03
2011-02-17,United Kingdom,2088,1232,1.5
2011-02-17,United Kingdom,1938,888,3.49
2011-02-17,United Kingdom,1457,771,1.8
2011-02-17,United Kingdom,1931,1386,1.29
2011-02-17,United Kingdom,751,330,1.55
2011-02-17,United Kingdom,2518,1850,1.45
2011-02-17,United Kingdom,100,40,1.52
2011-02-17,United Kingdom,423,327,2.91
2011-02-17,United Kingdom,1735,866,2.21
2011-02-17,United Kingdom,1007,489,2.64
2011-02-17,United Kingdom,2035,1215,3.46
2011-02-17,Cyprus,739,533,2.52
2011-02-17,United Kingdom,1018,527,4.4
2011-02-17,United Kingdom,2401,1549,1.38
2011-02-17,United Kingdom,767,589,2.19
2011-02-17,United Kingdom,947,641,3.48
2011-02-17,United Kingdom,2050,1502,2.87
2011-02-18,United Kingdom,2130,1347,1.45
2011-02-18,United Kingdom,469,200,1.67
2011-02-18,United Kingdom,254,127,3.31
2011-02-18,Germany,891,578,2.15
2011-02-18,United Kingdom,507,374,4.04
2011-02-18,United Kingdom,768,311,1.57
2011-02-18,United Kingdom,647,459,4.32
2011-02-18,United Kingdom,2216,1746,3.2
2011-02-18,United Kingdom,2223,1006,2.21
2011-02-18,United Kingdom,2166,944,2.45
2011-02-18,United Kingdom,820,593,3.06
2011-02-18,United Kingdom,1435,1069,1.29
2011-02-18,United Kingdom,1720,1324,4.15
2011-02-18,United Kingdom,1561,701,2.41
2011-02-18,United Kingdom,1875,813,3.58
2011-02-18,United Kingdom,1271,658,1.87
2011-02-18,United Kingdom,1045,579,1.16
2011-02-18,United Kingdom,1603,849,1.17
2011-02-18,France,1579,835,3.14
2011-02-18,United Kingdom,1452,886,4.26
2011-02-18,United Kingdom,2000,927,2.97
2011-02-18,EIRE,2394,1072,4.43
2011-02-18,United Kingdom,1637,1234,4.03
2011-02-18,United Kingdom,493,339,3.9
2011-02-18,United Kingdom,2627,1231,2.88
2011-02-18,United Kingdom,2042,1018,4.44
2011-02-18,United Kingdom,2023,1588,3.77
2011-02-18,United Kingdom,2024,1221,2.47
2011-02-18,Spain,385,267,2.52
2011-02-18,United Kingdom,1688,1089,1.29
2011-02-18,Italy,708,365,4.39
2011-02-18,United Kingdom,1565,832,4.04
2011-02-18,United Kingdom,797,547,2.85
2011-02-18,United Kingdom,2372,1680,1.4
2011-02-18,United Kingdom,2238,1647,1.62
2011-02-18,United Kingdom,1369,901,3.31
2011-02-18,United Kingdom,104,46,4.25
2011-02-18,United Kingdom,1136,676,2.15
2011-02-18,United Kingdom,1740,1369,3.26
2011-02-18,United Kingdom,1002,444,1.83
2011-02-18,United Kingdom,1372,1043,1.45
2011-02-18,United Kingdom,1652,1216,1.97
2011-02-18,United Kingdom,718,299,2.03
2011-02-18,United Kingdom,2360,1739,1.71
2011-02-18,United Kingdom,1833,869,1.51
2011-02-18,United Kingdom,2145,1386,3.43
2011-02-18,Belgium,2272,1722,3.5
2011-02-18,United Kingdom,2551,1936,3.62
2011-02-18,United Kingdom,2304,1155,2.2
2011-02-18,France,1548,1003,4.34
2011-02-18,France,1456,747,3.77
2011-02-18,United Kingdom,1559,788,1.31
2011-02-18,United Kingdom,2462,1943,2.07
2011-02-18,United Kingdom,2573,1440,2.12
2011-02-18,United Kingdom,3108,1499,1.51
2011-02-18,United Kingdom,2109,1142,1.55
2011-02-18,United Kingdom,1452,1013,1.54
2011-02-18,United Kingdom,1776,941,1.51
2011-02-18,United Kingdom,1826,1044,1.81
2011-02-18,United Kingdom,1615,1206,4.07
2011-02-18,United Kingdom,2133,910,2.26
2011-02-18,United Kingdom,1408,749,4.05
2011-02-18,United Kingdom,754,360,4.43
2011-02-18,United Kingdom,1207,627,2.59
2011-02-18,United Kingdom,1201,496,4.2
2011-02-20,United Kingdom,1198,824,3.41
2011-02-20,United Kingdom,3174,2299,2.36
2011-02-20,United Kingdom,199,112,1.28
2011-02-20,United Kingdom,2782,1696,3.92
2011-02-20,United Kingdom,1526,1090,3.52
2011-02-20,United Kingdom,1208,813,1.39
2011-02-20,United Kingdom,437,238,1.26
2011-02-20,United Kingdom,2592,1740,3.61
2011-02-20,United Kingdom,2448,992,2.24
2011-02-20,United Kingdom,1477,1098,2.0
2011-02-20,United Kingdom,1933,780,3.5
2011-02-20,United Kingdom,2504,1810,3.32
2011-02-20,United Kingdom,1292,895,1.38
2011-02-20,United Kingdom,1702,1032,2.64
2011-02-20,United Kingdom,1640,843,2.34
2011-02-20,United Kingdom,1866,1340,2.34
2011-02-20,United Kingdom,674,471,3.9
2011-02-20,United Kingdom,885,690,4.46
2011-02-20,United Kingdom,100,78,2.06
2011-02-20,United Kingdom,1857,1156,3.46
2011-02-20,United Kingdom,1769,1114,2.68
2011-02-20,United Kingdom,1963,1012,1.53
2011-02-20,United Kingdom,3353,1613,2.88
2011-02-20,United Kingdom,742,400,2.86
2011-02-20,United Kingdom,961,708,3.93
2011-02-20,United Kingdom,499,308,1.28
2011-02-20,United Kingdom,1541,777,3.93
2011-02-20,United Kingdom,1099,572,2.38
2011-02-20,United Kingdom,265,130,1.82
2011-02-21,EIRE,1418,690,4.2
2011-02-21,EIRE,1802,823,3.5
2011-02-21,France,925,469,2.26
2011-02-21,United Kingdom,1146,616,2.32
2011-02-21,United Kingdom,1257,818,4.39
2011-02-21,United Kingdom,1317,588,3.34
2011-02-21,Belgium,2853,2140,2.53
2011-02-21,United Kingdom,1215,742,1.8
2011-02-21,United Kingdom,2265,1576,4.26
2011-02-21,United Kingdom,2107,1489,1.15
2011-02-21,United Kingdom,1313,692,3.89
2011-02-21,Netherlands,590,293,4.33
2011-02-21,Netherlands,2185,1044,3.1
2011-02-21,United Kingdom,687,503,3.58
2011-02-21,United Kingdom,2191,1715,4.24
2011-02-21,Germany,2551,1570,2.3
2011-02-21,United Kingdom,100,48,2.56
2011-02-21,United Kingdom,1384,872,2.13
2011-02-21,Portugal,2388,1468,4.42
2011-02-21,United Kingdom,1960,1305,3.62
2011-02-21,United Kingdom,581,357,2.8
2011-02-21,United Kingdom,1436,1123,3.42
2011-02-21,United Kingdom,2323,1238,4.02
2011-02-21,United Kingdom,1456,623,1.66
2011-02-21,United Kingdom,2197,1185,1.02
2011-02-21,United Kingdom,1970,1387,4.46
2011-02-21,United Kingdom,2580,1144,3.63
2011-02-21,United Kingdom,1904,1341,1.89
2011-02-21,United Kingdom,1812,957,1.67
2011-02-21,United Kingdom,1757,1266,1.23
2011-02-21,United Kingdom,1458,673,1.18
2011-02-21,Germany,1221,788,2.04
2011-02-21,United Kingdom,1721,931,1.38
2011-02-21,United Kingdom,2070,1284,4.14
2011-02-21,Germany,1366,929,4.1
2011-02-21,Cyprus,2114,1217,2.18
2011-02-21,United Kingdom,2303,1083,1.77
2011-02-21,United Kingdom,3042,2364,3.65
2011-02-21,Cyprus,533,301,2.13
2011-02-21,Cyprus,1542,1003,3.27
2011-02-21,United Kingdom,1733,1175,4.28
2011-02-21,United Kingdom,100,42,3.21
2011-02-21,United Kingdom,418,173,3.4
2011-02-21,United Kingdom,1609,864,2.2
2011-02-21,United Kingdom,955,447,2.77
2011-02-21,United Kingdom,953,700,3.49
2011-02-21,France,1991,1181,3.82
2011-02-21,United Kingdom,992,683,2.5
2011-02-21,United Kingdom,1942,1076,2.39
2011-02-21,United Kingdom,987,429,3.52
2011-02-21,United Kingdom,2108,1466,3.16
2011-02-21,United Kingdom,1085,716,2.85
2011-02-21,United Kingdom,361,163,2.92
2011-02-21,United Kingdom,904,536,1.05
2011-02-21,United Kingdom,297,173,4.08
2011-02-21,United Kingdom,1516,722,3.53
2011-02-21,United Kingdom,927,480,4.1
2011-02-21,United Kingdom,2294,1075,1.34
2011-02-21,United Kingdom,2113,1075,1.1
2011-02-22,United Kingdom,2142,1143,1.65
2011-02-22,United Kingdom,2367,1626,2.68
2011-02-22,United Kingdom,1060,819,1.73
2011-02-22,United Kingdom,2990,1527,1.64
2011-02-22,United Kingdom,1654,1110,2.75
2011-02-22,United Kingdom,2319,1453,1.03
2011-02-22,United Kingdom,1467,667,1.32
2011-02-22,United Kingdom,2366,1777,3.29
2011-02-22,France,1854,1258,1.13
2011-02-22,United Kingdom,1033,433,1.09
2011-02-22,United Kingdom,832,444,1.85
2011-02-22,United Kingdom,2271,1275,2.04
2011-02-22,United Kingdom,674,500,2.13
2011-02-22,United Kingdom,1620,1205,1.49
2011-02-22,United Kingdom,757,389,1.37
2011-02-22,United Kingdom,1929,1002,2.85
2011-02-22,United Kingdom,449,346,1.3
2011-02-22,United Kingdom,1335,961,4.37
2011-02-22,United Kingdom,2161,1368,4.15
2011-02-22,United Kingdom,1771,921,1.36
2011-02-22,United Kingdom,928,470,2.55
2011-02-22,United Kingdom,1536,1159,1.12
2011-02-22,United Kingdom,1816,1010,3.5
2011-02-22,United Kingdom,100,62,4.24
2011-02-22,United Kingdom,1404,631,3.27
2011-02-22,United Kingdom,1148,756,2.0
2011-02-22,United Kingdom,1794,1059,3.67
2011-02-22,United Kingdom,2235,977,3.23
2011-02-22,United Kingdom,1739,750,1.93
2011-02-22,United Kingdom,1476,1108,2.53
2011-02-22,United Kingdom,993,673,2.18
2011-02-22,United Kingdom,1914,867,4.06
2011-02-22,United Kingdom,2786,1133,2.78
2011-02-22,United Kingdom,1953,1313,2.55
2011-02-22,United Kingdom,1752,832,4.41
2011-02-22,United Kingdom,728,295,2.46
2011-02-22,United Kingdom,1495,960,4.05
2011-02-22,United Kingdom,1295,678,2.65
2011-02-22,United Kingdom,1621,995,1.95
2011-02-22,United Kingdom,1661,1081,3.64
2011-02-22,United Kingdom,541,228,1.14
2011-02-22,United Kingdom,3078,1700,2.34
2011-02-22,United Kingdom,1799,959,1.53
2011-02-22,United Kingdom,1633,973,2.26
2011-02-22,United Kingdom,1436,922,3.33
2011-02-22,United Kingdom,1966,801,4.21
2011-02-22,Netherlands,1472,990,2.56
2011-02-22,United Kingdom,1792,1425,1.14
2011-02-22,United Kingdom,1013,604,1.33
2011-02-22,United Kingdom,2109,1383,1.58
2011-02-22,United Kingdom,827,480,1.75
2011-02-22,United Kingdom,418,185,3.28
2011-02-22,United Kingdom,100,58,4.34
2011-02-22,United Kingdom,1309,699,4.28
2011-02-22,France,1727,894,1.03
2011-02-22,United Kingdom,2814,1990,4.21
2011-02-22,United Kingdom,518,252,4.26
2011-02-22,United Kingdom,561,393,3.01
2011-02-22,United Kingdom,1589,1177,2.16
2011-02-22,United Kingdom,2242,1391,1.88
2011-02-22,United Kingdom,1890,1307,2.1
2011-02-22,United Kingdom,555,222,1.13
2011-02-23,United Kingdom,2003,1449,1.15
2011-02-23,United Kingdom,736,464,2.75
2011-02-23,EIRE,1585,1184,2.61
2011-02-23,United Kingdom,2384,1034,1.52
2011-02-23,United Kingdom,302,201,3.04
2011-02-23,United Kingdom,2241,1390,3.23
2011-02-23,United Kingdom,100,62,1.86
2011-02-23,United Kingdom,303,238,4.48
2011-02-23,United Kingdom,1509,1181,1.82
2011-02-23,United Kingdom,727,383,2.65
2011-02-23,United Kingdom,2422,1356,4.01
2011-02-23,United Kingdom,1453,703,3.96
2011-02-23,United Kingdom,2540,1462,3.06
2011-02-23,United Kingdom,2013,1274,3.23
2011-02-23,United Kingdom,1307,843,2.38
2011-02-23,United Kingdom,986,604,3.49
2011-02-23,United Kingdom,2658,2012,3.25
2011-02-23,United Kingdom,1274,976,4.11
2011-02-23,United Kingdom,959,648,3.31
2011-02-23,United Kingdom,1892,1268,1.21
2011-02-23,United Kingdom,1876,1037,4.33
2011-02-23,United Kingdom,949,551,1.09
2011-02-23,United Kingdom,652,389,4.49
2011-02-23,United Kingdom,642,508,3.16
2011-02-23,United Kingdom,1338,990,3.99
2011-02-23,United Kingdom,1292,832,2.0
2011-02-23,United Kingdom,979,606,3.64
2011-02-23,United Kingdom,213,140,3.56
2011-02-23,United Kingdom,1689,1268,3.09
2011-02-23,United Kingdom,2359,1727,1.3
2011-02-23,United Kingdom,100,77,1.4
2011-02-23,United Kingdom,897,476,4.39
2011-02-23,United Kingdom,2293,1114,3.41
2011-02-23,United Kingdom,1685,1297,2.1
2011-02-23,United Kingdom,1780,904,3.79
2011-02-23,United Kingdom,2333,1199,3.04
2011-02-23,United Kingdom,100,74,2.99
2011-02-23,United Kingdom,1188,755,3.54
2011-02-23,United Kingdom,1811,1163,1.95
2011-02-23,United Kingdom,1604,648,3.83
2011-02-23,United Kingdom,1065,792,4.35
2011-02-23,United Kingdom,1789,1201,2.19
2011-02-23,United Kingdom,146,68,1.75
2011-02-23,United Kingdom,1796,1236,2.48
2011-02-23,United Kingdom,1952,1179,1.18
2011-02-23,United Kingdom,733,402,2.26
2011-02-23,United Kingdom,2606,1814,3.39
2011-02-23,United Kingdom,2453,1867,3.65
2011-02-23,United Kingdom,940,688,3.06
2011-02-23,United Kingdom,720,366,2.98
2011-02-23,United Kingdom,846,443,3.63
2011-02-23,United Kingdom,686,332,3.61
2011-02-23,Germany,1112,518,3.2
2011-02-23,United Kingdom,1044,479,4.03
2011-02-23,United Kingdom,1460,687,3.9
2011-02-23,United Kingdom,1222,914,3.88
2011-02-23,United Kingdom,1980,915,1.41
2011-02-23,United Kingdom,702,533,1.13
2011-02-23,France,1029,609,1.24
2011-02-23,France,1228,747,2.07
2011-02-23,United Kingdom,1614,707,1.21
2011-02-23,United Kingdom,1727,975,4.37
2011-02-24,United Kingdom,1025,431,2.21
2011-02-24,United Kingdom,2420,1626,2.47
2011-02-24,United Kingdom,367,245,2.21
2011-02-24,United Kingdom,664,492,1.6
2011-02-24,United Kingdom,2162,1611,3.0
2011-02-24,United Kingdom,100,61,3.56
2011-02-24,United Kingdom,798,526,2.24
2011-02-24,United Kingdom,567,444,1.49
2011-02-24,United Kingdom,895,399,3.1
2011-02-24,United Kingdom,2231,1755,3.35
2011-02-24,United Kingdom,521,256,1.28
2011-02-24,United Kingdom,2123,1466,1.79
2011-02-24,United Kingdom,2425,1565,2.89
2011-02-24,United Kingdom,1816,954,1.75
2011-02-24,United Kingdom,1320,778,4.15
2011-02-24,Saudi Arabia,100,51,3.4
2011-02-24,United Kingdom,1089,641,1.02
2011-02-24,United Kingdom,1618,729,3.76
2011-02-24,United Kingdom,855,380,2.68
2011-02-24,United Kingdom,1044,616,3.9
2011-02-24,United Kingdom,2701,1668,2.92
2011-02-24,Finland,2342,1429,2.49
2011-02-24,United Kingdom,253,175,2.92
2011-02-24,United Kingdom,1187,872,1.63
2011-02-24,United Kingdom,2478,1908,3.91
2011-02-24,United Kingdom,924,542,2.46
2011-02-24,United Kingdom,1098,769,1.09
2011-02-24,United Kingdom,100,42,3.13
2011-02-24,United Kingdom,3446,2251,2.0
2011-02-24,United Kingdom,1935,1153,4.05
2011-02-24,United Kingdom,1158,849,1.94
2011-02-24,United Kingdom,1629,955,3.68
2011-02-24,United Kingdom,1209,681,4.1
2011-02-24,Belgium,1304,1004,3.17
2011-02-24,United Kingdom,2267,1712,2.13
2011-02-24,United Kingdom,1335,612,4.38
2011-02-24,United Kingdom,1760,1358,1.95
2011-02-24,United Kingdom,2362,1203,3.93
2011-02-24,United Kingdom,231,113,2.16
2011-02-24,United Kingdom,2097,1563,3.95
2011-02-24,United Kingdom,1172,495,3.46
2011-02-24,United Kingdom,2386,1006,2.68
2011-02-24,United Kingdom,1242,498,1.24
2011-02-24,United Kingdom,873,606,2.93
2011-02-24,United Kingdom,2249,1343,2.83
2011-02-24,United Kingdom,965,764,1.01
2011-02-24,United Kingdom,349,187,4.47
2011-02-24,United Kingdom,977,424,4.42
2011-02-24,United Kingdom,1068,814,4.41
2011-02-24,United Kingdom,2714,1555,2.7
2011-02-24,United Kingdom,1960,1089,3.11
2011-02-24,United Kingdom,3275,2607,1.21
2011-02-24,United Kingdom,920,472,2.03
2011-02-24,United Kingdom,646,372,3.07
2011-02-24,United Kingdom,2106,951,3.98
2011-02-24,United Kingdom,1318,1046,3.37
2011-02-24,United Kingdom,2167,1360,3.74
2011-02-24,United Kingdom,1639,961,1.94
2011-02-24,United Kingdom,2522,1896,3.84
2011-02-24,United Kingdom,2903,1670,1.41
2011-02-24,United Kingdom,1985,1339,4.49
2011-02-24,Switzerland,2412,1194,1.87
2011-02-25,United Kingdom,179,114,3.22
2011-02-25,Germany,2848,2240,3.66
2011-02-25,United Kingdom,531,261,1.91
2011-02-25,United Kingdom,1613,683,1.66
2011-02-25,United Kingdom,2585,1653,4.27
2011-02-25,United Kingdom,1532,1137,4.12
2011-02-25,United Kingdom,985,524,1.83
2011-02-25,United Kingdom,924,410,4.02
2011-02-25,United Kingdom,2080,1213,2.48
2011-02-25,United Kingdom,1817,1315,2.03
2011-02-25,United Kingdom,2482,1938,1.77
2011-02-25,United Kingdom,1211,927,2.02
2011-02-25,United Kingdom,627,266,3.5
