ProductKey,StockCode,Description,UnitPrice,Category,Supplier,Brand,LaunchDate,ReorderLevel
15488,DOT,DOTCOM POSTAGE,296.61,Misc,"Lloyd, Murray and Johnson",Zara,2024-08-01,23
15549,DOT,DOTCOM POSTAGE,81.33,Misc,"Romero, Young and Hunt",LG,2025-02-26,122
15601,DOT,DOTCOM POSTAGE,136.38,Misc,"Chandler, Carson and Ward",Microsoft,2025-05-26,16
15655,DOT,DOTCOM POSTAGE,116.71,Misc,Hardin-Brooks,Levi’s,2023-03-14,50
15656,DOT,DOTCOM POSTAGE,208.92,Misc,Livingston LLC,ASUS,2025-07-08,132
15679,DOT,DOTCOM POSTAGE,1599.26,Misc,"Newman, Anderson and Herman",Whirlpool,2023-02-01,139
15687,DOT,DOTCOM POSTAGE,185.28,Misc,Bennett-Smith,Bose,2024-07-08,140
15688,DOT,DOTCOM POSTAGE,168.63,Misc,Rhodes-Johnson,Reebok,2025-08-09,26
15763,DOT,DOTCOM POSTAGE,185.88,Misc,Rhodes-Smith,KitchenAid,2025-06-11,100
15875,DOT,DOTCOM POSTAGE,147.53,Misc,"Goodman, Wilkins and Griffin",Zara,2024-07-12,101
15889,DOT,DOTCOM POSTAGE,16.46,Misc,Greer-Burnett,Nike,2023-05-15,110
16062,M,Manual,2.5,Misc,Mills LLC,Nestle,2025-08-29,131
16081,M,Manual,0.8,Misc,Lester-Patterson,Adidas,2023-02-26,91
16086,M,Manual,312.5,Misc,Campbell Ltd,HP,2023-10-26,95
16135,M,Manual,498.79,Misc,Miller-Phillips,Levi’s,2025-07-01,163
16256,POST,POSTAGE,550.94,Misc,Cannon Group,AmazonBasics,2023-09-04,147
16266,POST,POSTAGE,200.0,Misc,"Delgado, Lewis and Pope",Vans,2022-12-06,115
6,10120,DOGGY RUBBER,0.21,Misc,"Wood, Mills and Rodriguez",Lenovo,2023-10-24,37
112,16010,FOLDING CAMPING SCISSOR W/KNIF & S,0.12,Misc,"Poole, Benjamin and Booker",HP,2023-01-14,133
322,17165D,ASS COL LARGE SAND FROG P'WEIGHT,1.05,Misc,Brock Inc,Beats,2022-12-09,72
345,20615,BLUE POLKADOT PASSPORT COVER,0.75,Misc,Griffin-Conley,Adidas,2023-11-17,43
524,20700,GREEN CAT FLORAL CUSHION COVER ,10.17,Home Decor,Merritt PLC,Panasonic,2024-10-26,33
623,20727,LUNCH BAG  BLACK SKULL.,8.33,Misc,Castillo Inc,Apple,2024-06-18,35
907,20910,VINTAGE PHOTO ALBUM PARIS DAYS,6.35,Misc,"Brooks, Johnson and Smith",Bose,2022-12-16,192
1487,21167,WHITE SAGE INCENSE,0.43,Misc,"Sanders, Reyes and Foster",Levi’s,2022-11-30,102
1676,21215,IVORY PAPER CUP CAKE CASES ,2.13,Kitchen,Copeland Ltd,ASUS,2025-03-22,43
1851,21277,FRENCH STYLE EMBOSSED HEART CABINET,21.95,Home Decor,Wood and Sons,KitchenAid,2023-10-17,146
2268,21452,TOADSTOOL MONEY BOX,6.77,Misc,Burns-Mitchell,Apple,2025-01-22,96
2625,21617,4 LILY  BOTANICAL DINNER CANDLES,3.25,Misc,"Hughes, Smith and Meza",Puma,2025-10-28,30
2660,21623,VINTAGE UNION JACK MEMOBOARD,20.38,Misc,Glover Group,Sony,2024-05-31,66
2687,21629,SQUARE FLOOR CUSHION VINTAGE RED,15.79,Home Decor,Lopez LLC,ASUS,2023-08-29,182
4520,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,13.29,Misc,Bean-Powers,Lenovo,2022-12-18,192
4558,22178,VICTORIAN GLASS HANGING T-LIGHT,14.75,Lighting,"Bentley, Vance and Owen",Whirlpool,2023-01-12,59
4569,22180,RETROSPOT LAMP,19.96,Lighting,"Lopez, Jones and King",IKEA,2025-05-30,139
5606,22413,METAL SIGN TAKE IT OR LEAVE IT ,2.75,Misc,Rodriguez-Chase,Nike,2025-02-14,46
5672,22425,ENAMEL COLANDER CREAM,10.17,Misc,"Gray, Kelley and Austin",Microsoft,2024-11-25,66
5825,22461,SAVOY ART DECO CLOCK,25.49,Misc,"Taylor, Hawkins and Boone",JBL,2023-08-27,25
6168,22536,MAGIC DRAWING SLATE PURDEY,0.27,Misc,"Dyer, Delgado and Simpson",Nike,2023-06-12,45
6486,22606,WOODEN SKITTLES GARDEN SET,15.95,Misc,"Cruz, Sexton and Smith",Lenovo,2024-06-03,46
6554,22619,SET OF 6 SOLDIER SKITTLES,3.39,Misc,Hansen-Thomas,Philips,2024-11-26,196
6595,22626,BLACK KITCHEN SCALES,8.5,Misc,Watson PLC,Philips,2025-04-16,40
7141,22728,ALARM CLOCK BAKELIKE PINK,3.39,Misc,Cardenas-Lewis,Panasonic,2023-05-26,28
7343,22760,"TRAY, BREAKFAST IN BED",24.96,Misc,Murphy-Cox,Samsung,2025-06-29,125
7380,22769,CHALKBOARD KITCHEN ORGANISER,24.95,Misc,"Taylor, Trujillo and Gallegos",HP,2025-08-29,150
7447,22779,WOODEN OWLS LIGHT GARLAND ,3.37,Lighting,Soto-Vance,H&M,2025-05-08,162
7532,22802,FAUX FUR CHOCOLATE THROW,19.95,Misc,"Parker, Evans and Brady",Panasonic,2023-03-10,183
7800,22857,ASSORTED EASTER GIFT TAGS,11.02,Misc,"Molina, Hill and Johnson",Unilever,2023-06-12,11
7940,22894,TABLECLOTH RED APPLES DESIGN ,8.5,Misc,Perry PLC,AmazonBasics,2025-02-18,124
7973,22899,CHILDREN'S APRON DOLLY GIRL ,1.85,Misc,"Peterson, Brooks and Rasmussen",JBL,2025-09-17,145
8218,22946,WOODEN ADVENT CALENDAR CREAM,12.75,Misc,George-Leonard,Sony,2023-07-02,27
8289,22960,JAM MAKING SET WITH JARS,4.6,Misc,Edwards Inc,Sony,2025-03-13,160
8494,23008,DOLLY GIRL BABY GIFT SET,16.95,Misc,Owens Inc,Sony,2023-07-24,142
8531,23020,GLASS  SONGBIRD STORAGE JAR,11.15,Misc,Lewis LLC,Adidas,2025-02-12,151
9483,23283,DOORMAT VINTAGE LEAVES DESIGN ,15.79,Misc,Bartlett Inc,Nestle,2023-05-15,167
9755,23355,HOT WATER BOTTLE KEEP CALM,12.95,Misc,Harris-Cortez,KitchenAid,2024-11-24,166
9935,23410,CURIO CABINET LINEN AND LACE ,8.15,Misc,Mathis Inc,LG,2024-03-23,186
9989,23427,STOOL HOME SWEET HOME ,10.4,Home Decor,Mejia-Long,Nestle,2023-08-15,198
9991,23428,IVORY RETRO KITCHEN WALL CLOCK,8.15,Misc,"Martinez, Boyd and Smith",AmazonBasics,2024-06-01,121
10123,23479,WIRE EGG BASKET ,14.96,Misc,"Galloway, Taylor and Taylor",HP,2023-10-02,113
10142,23484,HEART TRELLIS TRIPLE T-LIGHT HOLDER,2.89,Lighting,Ross-Morales,Reebok,2023-02-25,45
10278,23522,DOG AND BALL WALL ART,2.89,Misc,Jarvis Inc,Vans,2023-06-20,32
10335,23530,WALL ART ONLY ONE PERSON ,3.58,Misc,"Warner, Gonzalez and Price",Unilever,2023-03-03,148
10370,23536,VILLAGE SHOW WALL ART,5.35,Misc,"Palmer, Chambers and Gray",Samsung,2024-05-10,32
10530,23603,SET 10 CARD KRAFT REINDEER 17084,2.49,Misc,Owens-Nelson,HP,2025-03-11,186
10559,23635,SET 10 CARDS CHRISTMAS HOLLY  17259,4.16,Misc,Conner Inc,Puma,2024-01-09,37
11592,72802B,OCEAN SCENT CANDLE IN JEWELLED BOX,0.5,Misc,"Little, Morse and Greene",Levi’s,2024-02-25,196
11834,82483,WOOD 2 DRAWER CABINET WHITE FINISH,12.72,Misc,Smith Inc,Canon,2023-04-26,190
11922,82600,N0 SINGING METAL SIGN,2.41,Misc,"Estes, Greene and Smith",Puma,2025-08-11,180
12013,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,4.65,Misc,"Sullivan, Barnes and Thomas",Canon,2025-09-11,162
12016,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,9.13,Misc,Tate-Gray,AmazonBasics,2024-04-07,93
12019,84031B,CHARLIE LOLA BLUE HOT WATER BOTTLE ,9.32,Misc,Robbins PLC,IKEA,2024-10-22,174
12368,84563A,PINK & WHITE BREAKFAST TRAY,11.63,Misc,"Boyd, Turner and Gonzalez",Whirlpool,2025-03-16,37
12785,84843,WHITE SOAP RACK WITH 2 BOTTLES,4.65,Misc,"Allen, French and Lee",JBL,2024-09-25,188
13480,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,0.38,Misc,"Vaughn, Roberts and Hatfield",Puma,2025-02-12,10
14106,90011E,AMBER CRYSTAL DROP EARRINGS,2.96,Misc,Simmons-Woodard,Whirlpool,2023-03-25,51
14109,90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,10.2,Misc,"Evans, Dixon and Huber",Lenovo,2025-04-30,75
14180,90025B,BAROQUE BUTTERFLY EARRINGS RED,3.73,Misc,"Garza, Baker and Walker",AmazonBasics,2023-06-06,98
14201,90028,NEW BAROQUE LARGE NECKLACE BLK/WHIT,8.32,Misc,Alexander-Kennedy,Zara,2025-05-22,141
14352,90077,BLACK DIAMOND CLUSTER EARRINGS,2.9,Misc,Floyd-Rosario,Sony,2024-01-29,166
14614,90161B,ANT COPPER TURQ BOUDICCA BRACELET,4.98,Misc,King PLC,Adidas,2025-08-15,27
14654,90169,DAISY HAIR COMB,2.48,Misc,Davis Group,Puma,2023-04-13,28
14788,90195A,PURPLE GEMSTONE BRACELET,9.15,Misc,Duncan PLC,Philips,2023-04-29,122
14809,90199C,5 STRAND GLASS NECKLACE CRYSTAL,6.23,Misc,Williams LLC,Unilever,2022-11-10,99
15030,BANK CHARGES,Bank Charges,82.73,Misc,Dickson Inc,Lenovo,2024-11-24,40
15120,D,Discount,15.0,Misc,Campbell-Reed,Levi’s,2024-06-05,27
15161,S,SAMPLES,6.7,Misc,Perkins-Davenport,Panasonic,2024-03-31,121
15224,DOT,DOTCOM POSTAGE,557.0,Misc,Cline-Knox,ASUS,2025-09-14,10
15258,DOT,DOTCOM POSTAGE,75.67,Misc,George-Juarez,Canon,2023-01-12,198
15316,DOT,DOTCOM POSTAGE,863.8,Misc,"Weber, Lopez and Baxter",Puma,2025-07-18,118
15371,DOT,DOTCOM POSTAGE,246.37,Misc,Harris Ltd,KitchenAid,2024-11-14,166
15386,DOT,DOTCOM POSTAGE,176.52,Misc,"Lawson, Carrillo and Rowe",Lenovo,2025-07-29,168
15473,DOT,DOTCOM POSTAGE,155.33,Misc,Baker Ltd,Dell,2025-02-05,30
15495,DOT,DOTCOM POSTAGE,29.53,Misc,"Johnson, Palmer and Mendoza",LG,2025-01-19,105
15522,DOT,DOTCOM POSTAGE,58.5,Misc,"Smith, Sanchez and Ward",KitchenAid,2024-03-07,94
15528,DOT,DOTCOM POSTAGE,176.72,Misc,"Rodriguez, Cook and Fuller",Reebok,2025-01-31,42
15609,DOT,DOTCOM POSTAGE,69.92,Misc,Nelson Ltd,Apple,2023-06-11,119
15635,DOT,DOTCOM POSTAGE,152.19,Misc,Hodges and Sons,HP,2023-04-14,138
15728,DOT,DOTCOM POSTAGE,175.69,Misc,Lawson-Smith,LG,2023-03-06,129
15751,DOT,DOTCOM POSTAGE,249.71,Misc,Ortega-Jacobs,Unilever,2023-08-17,34
15804,DOT,DOTCOM POSTAGE,131.69,Misc,Sandoval Group,Philips,2023-02-24,36
15853,DOT,DOTCOM POSTAGE,75.75,Misc,"Thomas, Whitney and Chandler",Unilever,2023-08-11,21
15885,DOT,DOTCOM POSTAGE,146.5,Misc,"Reese, Foster and Gray",Lenovo,2023-11-23,141
15956,M,Manual,275.6,Misc,"Browning, Wang and Graham",ASUS,2024-03-08,111
16046,M,Manual,537.83,Misc,Wagner-Parker,Lenovo,2023-01-28,69
16068,M,Manual,102.64,Misc,Williams-Weber,IKEA,2024-04-26,87
16103,M,Manual,2382.92,Misc,Gonzalez Group,Crocs,2024-11-24,142
16154,M,Manual,158.21,Misc,Miller-Lucero,AmazonBasics,2023-04-05,43
16163,M,Manual,481.45,Misc,Ewing Group,LG,2025-09-09,178
16177,POST,POSTAGE,262.73,Misc,"Smith, Estrada and Rose",Canon,2023-11-22,80
16186,POST,POSTAGE,69.72,Misc,Cervantes-Lawson,IKEA,2024-10-17,136
67,15056BL,EDWARDIAN PARASOL BLACK,12.72,Misc,Mcdaniel PLC,Unilever,2022-11-06,143
204,16236,KITTY PENCIL ERASERS,0.21,Misc,Perkins-Warren,KitchenAid,2023-12-20,194
749,20785,FUSCHIA RETRO BAR STOOL,39.95,Misc,"Berg, Rivas and Johnson",AmazonBasics,2025-02-19,179
925,20934,SET/3 POT PLANT CANDLES,11.02,Misc,"Sosa, Andrews and Willis",Bose,2024-03-22,57
1815,21260,FIRST AID TIN,3.4,Misc,"Valenzuela, Wang and Bishop",Beats,2025-02-23,168
2452,21523,DOORMAT FANCY FONT HOME SWEET HOME,8.25,Home Decor,"Murphy, Roberson and Montgomery",Nike,2022-11-30,96
2458,21524,DOORMAT SPOTTY HOME SWEET HOME,16.98,Home Decor,"Haynes, Schultz and Perry",Vans,2023-05-28,173
2459,21524,DOORMAT SPOTTY HOME SWEET HOME,7.08,Home Decor,King-Page,Nestle,2024-07-07,139
2695,21631,HIPPY CHIC DECORATIVE PARASOL,25.49,Misc,"Rowe, Taylor and Neal",Beats,2023-10-23,47
3069,21749,LARGE RED RETROSPOT WINDMILL,1.85,Misc,Boyd Inc,Reebok,2023-05-06,108
3134,21786,POLKADOT RAIN HAT ,0.32,Apparel,"Tanner, Stout and Parrish",Crocs,2023-03-14,27
3279,21829,DINOSAUR KEYRINGS ASSORTED,0.43,Misc,Delgado and Sons,Whirlpool,2023-12-29,79
3501,21896,POTTING SHED TWINE,2.35,Misc,Peterson-Gallagher,Whirlpool,2024-10-24,23
3506,21898,POTTING SHED ROSE CANDLE,3.15,Misc,"Dennis, Bishop and Chambers",Lenovo,2025-01-02,14
3530,21903,MAN FLU METAL SIGN,1.85,Misc,"Savage, Charles and Buckley",Bose,2025-06-04,86
3540,21906,PHARMACIE FIRST AID TIN,7.13,Misc,"Holt, Davis and Castro",JBL,2023-04-22,196
3732,21955,DOORMAT UNION JACK GUNS AND ROSES,14.43,Misc,Reynolds Inc,HP,2025-02-10,138
3773,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1.28,Misc,"Boyd, Little and Hayes",Nestle,2025-08-11,100
3786,21981,PACK OF 12 WOODLAND TISSUES ,0.81,Misc,"Callahan, Burton and Thornton",JBL,2025-02-18,129
3815,21985,PACK OF 12 HEARTS DESIGN TISSUES ,0.81,Home Decor,"Spears, Stewart and Hawkins",Philips,2024-07-25,195
4479,22161,HEART DECORATION RUSTIC HANGING ,0.81,Home Decor,"Bradford, Serrano and Martinez",HP,2025-01-16,26
5222,22335,HEART DECORATION PAINTED ZINC ,0.55,Home Decor,"Wilson, Gonzalez and Rivera",Levi’s,2024-12-28,97
5600,22412,METAL SIGN NEIGHBOURHOOD WITCH ,1.85,Misc,Rodriguez Ltd,Dell,2024-10-17,137
5773,22447,PIN CUSHION BABUSHKA BLUE,3.35,Home Decor,"Olsen, Murray and Nelson",Nestle,2025-06-14,161
5854,22468,BABUSHKA LIGHTS STRING OF 10,6.75,Lighting,Wright-Porter,Canon,2023-02-03,135
5874,22470,HEART OF WICKER LARGE,3.2,Home Decor,Graham-Wilson,AmazonBasics,2025-04-02,120
5878,22471,TV DINNER TRAY AIR HOSTESS ,11.02,Misc,"Vasquez, Foster and Lee",Bose,2024-06-15,182
6128,22526,WHEELBARROW FOR CHILDREN ,10.95,Misc,"Kelly, Newman and Benson",Beats,2025-09-15,171
6408,22589,CARDHOLDER GINGHAM STAR,2.49,Misc,Taylor-Butler,Bose,2023-11-07,13
6728,22649,STRAWBERRY FAIRY CAKE TEAPOT,11.02,Kitchen,Robinson-Cooper,AmazonBasics,2025-10-09,108
6935,22689,DOORMAT MERRY CHRISTMAS RED ,15.79,Misc,"Pierce, Espinoza and Morris",AmazonBasics,2023-05-24,58
7303,22752,SET 7 BABUSHKA NESTING BOXES,7.65,Misc,Meyer-Ramirez,Crocs,2023-11-27,141
7648,22826,LOVE SEAT ANTIQUE WHITE METAL,85.0,Misc,Clayton and Sons,Samsung,2023-03-30,114
7728,22842,BISCUIT TIN VINTAGE RED,13.29,Misc,Torres-Houston,Levi’s,2023-01-04,200
7745,22846,BREAD BIN DINER STYLE RED ,11.67,Misc,Brady-Kelly,Apple,2023-02-13,75
7753,22847,BREAD BIN DINER STYLE IVORY,16.95,Misc,Richardson LLC,Whirlpool,2025-08-09,191
7761,22848,BREAD BIN DINER STYLE PINK,33.29,Misc,Hobbs Group,Levi’s,2025-01-03,134
7767,22849,BREAD BIN DINER STYLE MINT,33.29,Misc,Jones-Jackson,Levi’s,2023-01-14,99
7821,22865,HAND WARMER OWL DESIGN,1.79,Misc,Mckee and Sons,Nike,2023-05-26,59
7830,22866,HAND WARMER SCOTTY DOG DESIGN,1.79,Misc,Lane-Collins,Lenovo,2022-11-11,103
7875,22880,NUMBER TILE VINTAGE FONT 1,2.17,Misc,"Pennington, Tate and Walker",JBL,2024-06-08,33
7958,22897,OVEN MITT APPLES DESIGN,7.5,Misc,"Harris, Kelley and Coffey",Puma,2025-10-29,143
8109,22924,FRIDGE MAGNETS LA VIE EN ROSE,1.8,Misc,Byrd-Johnson,Nike,2024-09-30,40
8220,22946,WOODEN ADVENT CALENDAR CREAM,34.0,Misc,Madden Group,Unilever,2024-03-09,116
8818,23108,SET OF 10 LED DOLLY LIGHTS,3.39,Lighting,Durham-Donovan,Philips,2024-05-22,168
8822,23109,LED TEA LIGHTS,2.89,Kitchen,Smith Inc,Beats,2025-08-18,38
8876,23125,6PC WOOD PLATE SET DISPOSABLE,1.04,Misc,Madden LLC,Samsung,2023-04-18,124
9037,23168,CLASSIC CAFE SUGAR DISPENSER,1.04,Misc,Garcia Group,Adidas,2024-02-17,111
9108,23186,FRENCH STYLE STORAGE JAR CAFE ,1.04,Misc,"Fowler, Gibson and Bailey",Vans,2024-10-23,85
9236,23210,WHITE ROCKING HORSE HAND PAINTED,1.04,Misc,"Kelley, Allen and Miller",Lenovo,2022-11-23,85
9448,23270,SET OF 2 CERAMIC PAINTED HEARTS ,2.92,Home Decor,Meyer Inc,Microsoft,2025-07-28,25
9614,23317,BLUE REFECTORY CLOCK ,19.96,Misc,Todd-Hutchinson,Beats,2023-11-21,34
9719,23345, DOLLY GIRL BEAKER,1.08,Misc,Mitchell-Rangel,Panasonic,2024-08-11,187
9753,23355,HOT WATER BOTTLE KEEP CALM,12.96,Misc,"Thomas, Nelson and Mckinney",Sony,2023-08-27,125
9940,23412,HEART MIRROR ANTIQUE WHITE,4.98,Home Decor,"Hunt, Hill and Wilson",Dell,2023-12-24,74
10250,23515,EMBROIDERED RIBBON REEL DAISY ,1.79,Misc,Pena PLC,Samsung,2024-11-07,50
10262,23518,EMBROIDERED RIBBON REEL RACHEL ,2.89,Misc,Mason-Delgado,JBL,2022-11-06,56
10348,23533,WALL ART GARDEN HAVEN ,5.35,Misc,Baker-Peters,Zara,2024-07-03,100
10466,23561,SET OF 6 RIBBONS PARTY,2.89,Misc,Singleton and Sons,Whirlpool,2025-08-08,102
10495,23574,PACKING CHARGE,7.5,Misc,"Warren, Simon and Hughes",Philips,2023-05-08,197
10546,23621,SET 10 CARDS DAVID'S MADONNA 17074,2.49,Misc,Moore-Smith,H&M,2023-12-26,129
10865,37327,ASSTD MULTICOLOUR CIRCLES MUG,0.97,Kitchen,"Peters, Mahoney and Johnson",H&M,2025-03-16,197
11179,47566,PARTY BUNTING,12.95,Misc,Mcgee Ltd,Vans,2025-05-20,158
11292,48129,DOORMAT TOPIARY,8.25,Misc,Page Ltd,Canon,2025-04-10,187
11756,79191C,RETRO PLASTIC ELEPHANT TRAY,0.63,Misc,Nguyen-Kemp,Crocs,2025-04-07,87
11908,82583,HOT BATHS METAL SIGN,2.4,Misc,Charles-Fisher,Sony,2025-04-06,72
12475,84616,SILVER ROCCOCO CHANDELIER,29.95,Misc,Richardson-Wells,Canon,2023-07-31,187
12902,84913A,SOFT PINK ROSE TOWEL ,4.65,Misc,Alvarado Inc,Vans,2024-12-01,111
13052,84968A,SET OF 16 VINTAGE ROSE CUTLERY,12.75,Misc,"Watkins, Rodgers and Garcia",Crocs,2024-07-02,101
13072,84968F,SET OF 16 VINTAGE SKY BLUE CUTLERY,25.49,Misc,"Payne, Perez and Griffin",Reebok,2024-06-18,134
13877,85177,BASKET OF FLOWERS SEWING KIT,0.64,Misc,"Sawyer, Ayala and Cruz",JBL,2023-11-26,50
14062,90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,6.37,Misc,Barron-Robinson,Lenovo,2023-10-06,148
14079,90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,3.81,Home Decor,"Simmons, Hahn and Allen",Beats,2023-11-10,70
14207,90030B,RED KUKUI COCONUT SEED NECKLACE,5.82,Misc,Leonard-Mathews,KitchenAid,2025-10-19,141
14272,90041,PEARL AND CHERRY QUARTZ BRACLET,3.81,Misc,"Fowler, Cameron and Page",Microsoft,2022-12-03,15
14454,90124A,PINK MURANO TWIST NECKLACE,9.98,Misc,Jones-Lewis,JBL,2024-08-08,17
14578,90151,SILVER/NATURAL SHELL NECKLACE,8.5,Misc,Harrison-Bennett,Apple,2023-01-24,52
14589,90155,RESIN NECKLACE W PASTEL BEADS,7.5,Misc,Young and Sons,Puma,2023-05-02,181
14598,90160A,PURPLE BOUDICCA LARGE BRACELET,6.95,Misc,Diaz Ltd,Adidas,2024-06-08,180
14716,90181B,AMETHYST GLASS/SHELL/PEARL NECKLACE,9.15,Misc,"Howard, Blackburn and Wolf",Samsung,2024-12-21,29
14833,90201B,BLACK ENAMEL FLOWER RING,2.9,Misc,"Carter, Perez and Nielsen",Bose,2023-01-31,11
14996,AMAZONFEE,AMAZON FEE,11586.5,Misc,"Briggs, Peters and Tucker",HP,2024-03-21,61
15012,AMAZONFEE,AMAZON FEE,4575.64,Misc,Black Group,KitchenAid,2024-08-06,159
15021,AMAZONFEE,AMAZON FEE,17836.46,Misc,Miller Group,AmazonBasics,2024-11-08,102
15034,BANK CHARGES,Bank Charges,83.83,Misc,Freeman Group,Beats,2023-06-01,153
15041,BANK CHARGES,Bank Charges,966.92,Misc,"Blair, Taylor and Riggs",AmazonBasics,2024-05-20,56
15111,D,Discount,64.0,Misc,Dickson Ltd,LG,2025-06-21,90
15136,D,Discount,9.84,Misc,Bennett LLC,KitchenAid,2025-02-08,155
15252,DOT,DOTCOM POSTAGE,1211.17,Misc,"Meyers, Evans and Anderson",JBL,2025-10-22,145
15266,DOT,DOTCOM POSTAGE,248.48,Misc,Shaw LLC,Zara,2023-01-17,85
15301,DOT,DOTCOM POSTAGE,484.17,Misc,Delgado-Allen,Philips,2023-03-11,181
15360,DOT,DOTCOM POSTAGE,191.06,Misc,"Sampson, Page and Chapman",Adidas,2024-03-15,104
15403,DOT,DOTCOM POSTAGE,98.75,Misc,Hall PLC,JBL,2024-10-26,67
15450,DOT,DOTCOM POSTAGE,103.4,Misc,Davis-Brown,LG,2025-09-05,76
15454,DOT,DOTCOM POSTAGE,279.84,Misc,Wright LLC,IKEA,2024-06-22,155
15577,DOT,DOTCOM POSTAGE,50.64,Misc,Page-Gordon,Canon,2022-12-16,27
15586,DOT,DOTCOM POSTAGE,455.75,Misc,Anthony-Brown,Zara,2025-09-22,84
15617,DOT,DOTCOM POSTAGE,690.21,Misc,"Flores, Mcdonald and Mccoy",Apple,2023-12-15,43
15648,DOT,DOTCOM POSTAGE,176.41,Misc,"Paul, Green and Shah",Puma,2025-06-05,68
15672,DOT,DOTCOM POSTAGE,66.38,Misc,Johnson LLC,Philips,2024-09-24,139
15694,DOT,DOTCOM POSTAGE,62.46,Misc,Jones-Armstrong,AmazonBasics,2025-10-03,128
15748,DOT,DOTCOM POSTAGE,356.7,Misc,Henry-Garcia,Beats,2023-06-02,79
15825,DOT,DOTCOM POSTAGE,85.58,Misc,"Davis, Taylor and Smith",AmazonBasics,2023-11-29,158
15870,DOT,DOTCOM POSTAGE,1008.96,Misc,Johnson Inc,Canon,2023-12-13,57
15882,DOT,DOTCOM POSTAGE,161.96,Misc,Williams-Skinner,Unilever,2025-09-12,112
15884,DOT,DOTCOM POSTAGE,97.79,Misc,Peterson Inc,LG,2025-09-26,111
15974,M,Manual,269.7,Misc,Johnson-Perez,Crocs,2025-06-23,180
16027,M,Manual,3155.95,Misc,"Valdez, Jones and Manning",Levi’s,2024-10-09,37
16056,M,Manual,600.0,Misc,"Russell, Townsend and Miller",Philips,2023-12-23,164
16104,M,Manual,308.82,Misc,"Flores, Ross and Taylor",Apple,2024-10-09,96
16226,POST,POSTAGE,50.0,Misc,Summers Ltd,AmazonBasics,2025-05-08,200
16255,POST,POSTAGE,18.66,Misc,"Fowler, Nguyen and Estes",HP,2023-10-21,98
534,20704,MR ROBOT SOFT TOY,6.95,Misc,Reed Inc,Reebok,2024-10-22,97
831,20845,ZINC HEART LATTICE 2 WALL PLANTER,6.35,Home Decor,Shaw and Sons,IKEA,2025-07-30,139
1534,21181,PLEASE ONE PERSON METAL SIGN,1.85,Misc,Day-Martin,Nestle,2025-01-07,176
1848,21277,FRENCH STYLE EMBOSSED HEART CABINET,41.63,Home Decor,"James, Robinson and Jackson",Whirlpool,2023-12-20,55
2350,21481,FAWN BLUE HOT WATER BOTTLE,6.63,Misc,Hicks-Morton,Zara,2025-10-28,59
2401,21503,TOYBOX  WRAP ,0.34,Misc,"Allen, Webb and Flores",Microsoft,2023-02-11,199
2437,21520,BOOZE & WOMEN GREETING CARD ,0.43,Misc,Fuller Inc,Vans,2023-10-23,57
2773,21662,VINTAGE GLASS COFFEE CADDY,5.45,Kitchen,Lee-Sanchez,Nestle,2025-10-22,105
3080,21755,LOVE BUILDING BLOCK WORD,12.46,Misc,Moore Group,HP,2022-11-19,69
3100,21769,VINTAGE POST OFFICE CABINET,52.77,Misc,Bautista-Ellis,Levi’s,2023-05-17,91
3267,21823,PAINTED METAL HEART WITH HOLLY BELL,2.98,Home Decor,"Proctor, Martinez and Morrison",Adidas,2024-07-29,127
3290,21833,CAMOUFLAGE LED TORCH,1.49,Misc,"Mcdaniel, Andrews and Harrison",Levi’s,2025-09-22,139
3548,21908,CHOCOLATE THIS WAY METAL SIGN,1.49,Misc,Williams-Cook,Crocs,2023-05-16,112
4247,22111,SCOTTIE DOG HOT WATER BOTTLE,11.02,Misc,Wells Inc,Puma,2024-06-06,46
4261,22112,CHOCOLATE HOT WATER BOTTLE,16.67,Misc,Paul LLC,Vans,2022-11-21,150
4578,22182,CAKE STAND VICTORIAN FILIGREE SMALL,9.96,Misc,Larson Inc,ASUS,2024-02-04,84
4623,22190,LOCAL CAFE MUG,1.85,Kitchen,"Crawford, Mcclain and Hernandez",Lenovo,2023-02-16,96
5699,22431,WATERING CAN BLUE ELEPHANT,1.74,Misc,"Freeman, Carroll and James",Levi’s,2025-02-10,23
5869,22470,HEART OF WICKER LARGE,1.97,Home Decor,Christensen Ltd,Panasonic,2022-12-25,103
6011,22501,PICNIC BASKET WICKER LARGE,8.5,Misc,Rivera Group,Apple,2024-11-16,176
6052,22508,DOORSTOP RETROSPOT HEART,3.39,Home Decor,Graham LLC,Samsung,2024-09-15,169
6054,22509,SEWING BOX RETROSPOT DESIGN ,14.95,Misc,Mccall LLC,Nike,2023-02-07,40
6644,22634,CHILDS BREAKFAST SET SPACEBOY ,10.0,Misc,Jimenez Inc,Nike,2023-10-09,170
6645,22634,CHILDS BREAKFAST SET SPACEBOY ,20.38,Misc,"Gonzalez, Murphy and Thomas",Lenovo,2023-02-25,189
